job_id,job_title,company,location,salary_min,salary_max,description,country,search_keyword,experience_required,degree_required,skills,num_skills,job_level,is_remote,salary_avg,has_salary
5694092345,Senior Data Engineer,Lorven Technologies Inc.,India,0.0,0.0,"Role: Senior Data Engineer Role Primary Skillset: AWS, Python, Pyspark, SQL, Databricks and Data Modelling Experience Range: 6 to 13 Years Job Description: Â· Proven experience as a Data Engineer (typically 6-12 years, depending on level). Â· Strong hands-on experience with Python for data engineering tasks. Â· Proficiency in SQL (writing complex queries, performance tuning). Â· Strong expertise in PySpark and Databricks. Â· Hands-on experience working in AWS cloud environment (S3, Glue, EMR, Redshiâ€¦",India,data engineer,,Not Specified,"['python', 'sql', 'aws', 'spark']",4,Senior,0,0.0,False
5705682161,Senior Data Engineer,Live Connections,"Chennai, Tamil Nadu",0.0,0.0,"Job Title: Senior /Lead Data Engineer Location: Velachery ,Chennai Employment Type: Full-Time (onsite, 5days ) Experience Level: 7-12 years Department: Data Engineering Job Summary: We are looking for a Lead Data Engineer with strong expertise in Azure, advanced skills in Spark, SQL, PySpark, and data modeling/design. The role involves leading the design and development of scalable data pipelines, driving best practices, mentoring the team, and managing complex real-time/streaming data solutionâ€¦",India,data engineer,,Not Specified,"['sql', 'spark']",2,Senior,0,0.0,False
5691677337,Data Engineer   Databricks,Tata Consultancy Services,"Chennai, Tamil Nadu",0.0,0.0,"Job description Role Data Engineer - Databricks Required Technical Skill SetAWS/Azure, Databricks, Spark/ PySpark, SQL Desired Experience Range5-10 Years Location of Requirement - Hyderabad / Chennai Desired Competencies (Technical/Behavioral Competency) Must-Have Strong experience in programming languages such as Python, PySpark, or Scala for data engineering tasks. Design, develop, and maintain scalable and robust data pipelines on Databricks Hands-on experience with cloud technologies, experâ€¦",India,data engineer,,Not Specified,"['python', 'sql', 'aws', 'spark']",4,Mid,0,0.0,False
5687247780,Aws Data Engineer,Technet It Recruitment Ltd,India,0.0,0.0,"AWS PySpark Redshift Data Engineer Contract India (Offshore) Technet IT has partnered with a global technology services organisation supporting a portfolio of enterprise life sciences clients (large-scale, multi-national environment) to hire an experienced AWS PySpark Redshift Data Engineer on a long-term contract basis. This is an opportunity to work across multiple data programmes within life sciences, contributing to scalable, cloud-based data platforms in a highly regulated, data-driven envâ€¦",India,data engineer,not specified,Not Specified,"['aws', 'spark']",2,Mid,0,0.0,False
5704488105,Gcp Data Engineer,Methodhub,"Hyderabad, Telangana",0.0,0.0,Job Details: Role: GCP Data Engineer Experience: 5 - 8 years Location: Hyderabad (onsite) Notice period : Immediate joiners only Interview Mode : 1st round: Virtual Final round: Face to Face in Hyderabad Work Mode: Work From Office (5 Days/Week initially until Knowledge Transfer is completed) We are looking for a Data Engineer for a client delivery role with strong expertise in SQL and data processing . Key Skills & Responsibilities: Strong SQL skills for complex data querying and analysis. Hanâ€¦,India,data engineer,,Not Specified,['sql'],1,Mid,0,0.0,False
5709944433,Data Engineering Architect,Adp,"Hyderabad, Telangana",0.0,0.0,"Overview: Data Platform & Analytics Engineering - To actively contribute to the vision, design, development, maintenance, and optimization of the ESI data platform and analytics solutions. Expert knowledge in distributed Cloud data platforms to build core data system, analytics, AI/Generative AI powered solutions at scale. Role & Responsibilities: Partner with Product and senior leadership to inform vision and planning for data engineering and reporting capabilities aligned to Technology and AIâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5593633644,Staff Data Engineer,Kenvue,"Bangalore, Karnataka",0.0,0.0,"We are recruiting for the Commercial Data Products team at the Kenvue, Global Capability Center at Bangalore, India. The Commercial Data Products team is as a strategic enabler for commercial excellence by building reusable, scalable, and governed data assets that power decision-making across sales, revenue growth management and commercial business insights. Our work transforms raw, fragmented data into trusted, consumption-ready products that deliver measurable business value. What you will doâ€¦",India,data engineer,not specified,Not Specified,['excel'],1,Mid,0,0.0,False
5699983078,Lead Data Engineer,Kgen,"Bangalore, Karnataka",0.0,0.0,"Role Overview We are looking for a Lead Data Engineer , own, and evolve the data infrastructure across the organisation. You will work directly with the Director of Data to set technical direction, mentor data engineers, and build production-grade systems across AWS, Python, and cloud-native data services. This role combines hands-on engineering with strategic leadership â€” you will drive architectural decisions for ASR evaluation pipelines, blockchain data ingestion, API integrations, and data â€¦",India,data engineer,not specified,Not Specified,"['python', 'aws']",2,Mid,0,0.0,False
5685309839,Senior Data Engineer,Computomic,"Bangalore, Karnataka",0.0,0.0,"Weâ€™re Hiring: Senior Data Engineers (Immediate to 30 days) Location: Whitefield, Bangalore Platform Specialization: Databricks Project Scope: Complex DWH & Migration initiatives across the full data engineering lifecycle Are you passionate about building scalable data pipelines, optimizing performance, and solving real-world data challenges? Weâ€™re looking for hands-on Data Engineers who thrive in fast-paced environments and bring deep expertise in SQL, Python, Spark, Databricks, and cloud-nativâ€¦",India,data engineer,not specified,Not Specified,"['python', 'sql', 'spark']",3,Senior,0,0.0,False
5685304098,Lead Data Engineer,Computomic,"Bangalore, Karnataka",0.0,0.0,"Weâ€™re Hiring: Lead Data Engineers ( Immediate to 30 days) Location: Whitefield, Bangalore Platform Specialization: Databricks Project Scope: Complex DWH & Migration initiatives across the full data engineering lifecycle Are you passionate about building scalable data pipelines, optimizing performance, and solving real-world data challenges? Weâ€™re looking for hands-on Data Engineers who thrive in fast-paced environments and bring deep expertise in SQL, Python, Spark, Databricks, and cloud-nativeâ€¦",India,data engineer,not specified,Not Specified,"['python', 'sql', 'spark']",3,Mid,0,0.0,False
5709943770,Lead Data Engineer,Velodata Global Pvt Ltd,"Kochi, Ernakulam",0.0,0.0,"We are seeking a seasoned Lead Data Engineer to join our technical leadership team in Kochi . This is a high-priority, mission-critical role designed for a professional who excels at building scalable data architectures and leading engineering excellence from the front. Note: This is a time-sensitive hire. We require a leader who can hit the ground running and integrate with our onsite team immediately. Role Overview Total Experience: 8 Years Relevant Experience: 4 Years in Data Engineering Locâ€¦",India,data engineer,,Not Specified,['excel'],1,Mid,0,0.0,False
5697207146,Lead Data Engineer,Apexon,"Hyderabad, Telangana",0.0,0.0,"We are seeking an experienced Senior Data Engineer with strong expertise in Microsoft Fabric to design, build, and optimize scalable data solutions. The ideal candidate will have deep knowledge of modern data architectures, data integration, and analytics platforms, with a focus on delivering high-quality, reliable, and efficient data pipelines. Key Responsibilities: Design and develop end-to-end data solutions using Microsoft Fabric components (Data Factory, Synapse Data Engineering, Data Wareâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5711044277,Senior Data Engineer,Quantiphi,"Mumbai, Maharashtra",0.0,0.0,"Senior Data Engineer (4â€“7 Years) Location: Mumbai | Bangalore | Trivandrum (Hybrid) Selection process- Screening >> AI Interview>> L1 Discussion>> Offer We are looking for a Senior Data Engineer to design, build, and optimize scalable data pipelines and enterprise data warehouse solutions. The role involves working closely with business stakeholders to translate requirements into reliable, high-performance data systems supporting analytics and BI. Key Responsibilities: Design and develop scalabâ€¦",India,data engineer,,Not Specified,[],1,Senior,0,0.0,False
5705215558,Senior Data Engineer,Softenger,India,0.0,0.0," Weâ€™re Hiring: Technical Operations Lead â€“ Data Engineering Platforms  Location: Pune  Work Mode: Work From Office (WFO) âš¡ Looking for Immediate Joiners  What Youâ€™ll Do: â€¢ Ensure on-time delivery of KPIs and reports while maintaining platform availability â€¢ Monitor jobs, processes, and alerts with proactive issue resolution â€¢ Lead capacity planning, performance optimization, and incident management â€¢ Drive automation, define SOPs, and build a strong knowledge base â€¢ Collaborate with Dev, DevOpsâ€¦",India,data engineer,not specified,Not Specified,[],1,Senior,0,0.0,False
5694090927,Gcp Data Engineer,Calsoft,India,0.0,0.0,"Data Engineer Experience: 5 years Location: Pune | Indore | Bangalore | Kolkata Role Summary 5 Years working in a Data Engineer, BI Engineer, or Data Warehousing Engineer role Strong experience with any ETL tool like Talend or SSIS or Informatica etc. Google Cloud Platform (Google cloud bucket, Google cloud fusion, Google Big Query, Google Analytics) Ability to lead projects individually and deliver them on time Strong experience in performance-tuning techniques Experience with Realtime streamiâ€¦",India,data engineer,,Not Specified,[],1,Mid,0,0.0,False
5687247441,Gcp Data Engineer,Vsquare Systems Pvt. Ltd.,India,0.0,0.0,"Job Description GCP Data Engineer Role Title: GCP Data Engineer Experience: 4 6 Years Location: Pune Work Mode: Hybrid(2 days in a week WFO) Role Purpose To design, build, and migrate data pipelines and data warehouse workloads to Google Cloud Platform (GCP) while ensuring data quality, performance, and scalable architecture. Key Responsibilities Design, develop, and maintain data pipelines on Google Cloud Platform (GCP). Migrate ETL pipelines from Teradata Enterprise Data Warehouse (EDW) to GCâ€¦",India,data engineer,,Not Specified,[],1,Mid,0,0.0,False
5705215680,Senior Data Engineer,People Tech Group Inc,"Hyderabad, Telangana",0.0,0.0,"Job Title: Data Engineer Location: Hyderabad Experience: 5Years Job Summary: We are looking for a skilled and experienced Data Engineer with over 5 years of experience in data engineering and data migration projects. The ideal candidate should possess strong expertise in SQL, Python, data modeling, data warehousing, and ETL pipeline development. Experience with big data tools like Hadoop and Spark, along with AWS services such as Redshift, S3, Glue, EMR, and Lambda, is essential. This role provâ€¦",India,data engineer,,Not Specified,"['python', 'sql', 'aws', 'spark']",4,Senior,0,0.0,False
5687248395,Senior Data Engineer,Persistent Systems,India,0.0,0.0,"About Position: We are seeking a Data Engineer/Developer to join our IS/IT squad, working under the guidance of a Team Leader to deliver highâ€‘quality data solutions. In this role, you will be responsible for designing, developing, and supporting data pipelines and analytical solutions within the Corporate Data Lake using Azure technologies. You will work on endâ€‘toâ€‘end data engineering tasks involving Databricks (Python, PySpark), Azure Data Factory, and SQL, ensuring smooth delivery through allâ€¦",India,data engineer,not specified,Not Specified,"['python', 'sql', 'spark']",3,Senior,0,0.0,False
5697209958,Aws Data Engineer,Tata Consultancy Services,"Bangalore, Karnataka",0.0,0.0,"Role : AWS Data Engineer Exp: 6-8 Years Location: Bangalore/Hyderabad/Kolkata/Chennai JD Job Title AWS Data Engineer Key Requirements/ Past Experiences/ Knowledge Proficiency in Scala/Java/Python Oozie, Hive & Scala (hands on) Experience with Apache Spark Cloud expertise: primarily AWS Hands-on experience in building on-premises data pipelines using big data platforms like Cloudera, including basic Hive and Oozie Performance tuning techniques - for hive & scala CI CD Pipelines (GIT/Jenkins) Uniâ€¦",India,data engineer,,Not Specified,"['python', 'aws', 'spark']",3,Mid,0,0.0,False
5709939960,Aws Data Engineer,Methodhub,"Bangalore, Karnataka",0.0,0.0,"Role: AWS Data Engineer Experience: 7â€“8 years Location: Pan India (Remote - UK Shift) 7â€“8 years of experience in data engineering Strong expertise in SQL (complex queries, optimization) Hands-on experience in PySpark for large-scale data processing Experience with AWS services (S3, Glue, EMR, Redshift, Athena) Strong experience in building ETL/ELT pipelines Knowledge of data warehousing and data modeling Experience with Airflow or similar orchestration tools Good understanding of data lakes andâ€¦",India,data engineer,,Not Specified,"['sql', 'aws', 'spark']",3,Mid,0,0.0,False
5707159025,Senior Data Engineer,Indihire,"Bangalore, Karnataka",0.0,0.0,"Job Purpose This role is appropriate for a senior data engineer capable of taking ownership and a delivering a subsection of the wider data platform or data applications. As a Senior Data Engineer, you will directly contribute to our key organizational objectives of Accelerated Innovation, Cost Optimization, Risk Mitigation, and Business Enablement. Role & Responsibilities Design, develop and maintain scalable data pipelines and architectures to support data ingestion, integration and analyticsâ€¦",India,data engineer,not specified,Not Specified,[],1,Senior,0,0.0,False
5705682166,Etl & Data Engineer,Gts Techlabs,"Bangalore, Karnataka",0.0,0.0,"Company: GTS TechLabs Job Title: ETL & Data Engineer Location: Bangalore Employment Type: Full-time Education: B.Tech / M.Tech / MCA Experience: 4â€“5 years (relevant experience required) Job Summary We are seeking a skilled and detail-oriented ETL & Data Engineer to design, develop, and optimize scalable data pipelines supporting both real-time and batch processing use cases. The role is critical to enabling advanced analytics in domains such as telecom traffic analysis and fraud detection, withâ€¦",India,data engineer,,Not Specified,[],1,Mid,0,0.0,False
5702489497,Azure Data Engineer,Career Soft Solutions Pvt. Ltd.,"Bangalore, Karnataka",0.0,0.0,Skillset : Azure Data Engineer Experience : 8 - 12 Years Job Location : Chennai / Bangalore / Hyderabad / Pune / Mumbai / NCR / Kolkatta / Kochi / Bhubaneswar / Indore / Ahmedabad Job Description : Excellent knowledge of Data Engineering best practices. Excellent data modelling knowledge including relational modelling (Inmon) and dimensional modelling (Kimball). Ability to create best in class data pipelines balancing performance and cost. Practical experience in developing solutions using Azurâ€¦,India,data engineer,,Not Specified,['excel'],1,Mid,0,0.0,False
5707161971,Azure Data Engineer,Hdfc Bank,"Bangalore, Karnataka",0.0,0.0,"We are looking for Data Engineer for Bangalore / Navi Mumbai / Noida / Gurgaon locations Experience - 4-12 Years Development and Implement Data Engineering practice (Batch,CDC & Stream) by identifying the capabilities and enhancements to meet client-driven needs, leverage market opportunities, counter competitive threats, and comply with regulatory requirements. Work with Retail, Corporates, SMEâ€™s and Fintech partners to implement and or co-develop cloud applications for the banks business, witâ€¦",India,data engineer,,Not Specified,[],1,Mid,0,0.0,False
5689759954,Senior Data Engineer,Methodhub,"Bangalore, Karnataka",0.0,0.0,"Role: Azure data Engineer  Relevant Experience: 5 years only  Location: Pan India (Remote) (UK Shift)  Notice Period: Immediate Joiners/15 days only If youâ€™re passionate about Azure and Data Engineering, this is your chance to be a part of something amazing!  Apply Now: Send your updated resume to vaishnavi.r@method-hub.com  Job Description: Primary Responsibilities - Â· Create and maintain data storage solutions including Azure SQL Database, Azure Data Lake, and Azure Blob Storage. Â· Design, imâ€¦",India,data engineer,,Not Specified,['sql'],1,Senior,0,0.0,False
5705678014,Senior Data Engineer,Clarity Tax Technologies,"Bangalore, Karnataka",0.0,0.0,"Company Description Clarity Tax Technologies is revolutionizing the future of tax by transforming the way tax-related workflows are managed. We focus on creating cutting-edge solutions that simplify and enhance tax processes for businesses and professionals. Our goal is to deliver innovative technologies that enable greater efficiency, accuracy, and compliance. Join a team that is committed to shaping the future of tax technology. Role Description This is a full-time remote role for a Senior Daâ€¦",India,data engineer,not specified,Not Specified,[],1,Senior,0,0.0,False
5703562407,Senior Data Engineer,Sid Global Solutions,"Hyderabad, Telangana",0.0,0.0,"Job Title: Senior Data Engineer Job type: Full time Work Mode: Somajiguda,Hyderabad (Onsite) Shift Timings: 3:00 PM â€“ 12:00 AM IST We are seeking an experienced Senior AWS Data Engineer to design, build, and maintain scalable data infrastructure and pipelines. This role requires close collaboration with data scientists, developers, and business stakeholders to ensure high data availability, quality, and reliability across the organization. Key Responsibilities Design, develop, and maintain scalâ€¦",India,data engineer,not specified,Not Specified,['aws'],1,Senior,0,0.0,False
5710022327,Lead Data Engineer,Inspire Brands Hyderabad Support Center,"Hyderabad, Telangana",0.0,0.0,"About Inspire Brands: Inspire Brands is disrupting the restaurant industry through digital transformation and operational efficiencies. The companys technology hub, Inspire Brands Hyderabad Support Center, India, will lead technology innovation and product development for the organization and its portfolio of distinct brands. The Inspire Brands Hyderabad Support Center will focus on developing new capabilities in data science, data analytics, eCommerce, automation, cloud computing, and informatâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5703569254,"Databricks, Data Engineer",Tata Consultancy Services,"Hyderabad, Telangana",0.0,0.0,"TCS Hiring  Databricks, Data Engineer Candidates with less experience and 6 years of experience need not apply Must have : Databricks, Data Engineer Experience only 4 to 8yrs Primary - TCS - Hyderabad / TCS - Kolkata / TCS - Bangalore / Secondary - PAN India Please read Job description before Applying NOTE: If the skills/profile matches and interested, please reply to this email by attaching your latest updated CV and with below few details: Name: Contact Number: Email ID: Highest Qualificationâ€¦",India,data engineer,,Not Specified,[],1,Mid,0,0.0,False
5708301033,Senior Data Engineer,Macrohire,"Bangalore, Karnataka",0.0,0.0,"Job Profile- Sr Data Engineer Exp- 10 yrs Location- Bangalore Mode of work- Hybrid (2 Day WFO) Responsibilities: Develop, maintain, and optimize data pipelines and workflows and Feature Store to ensure seamless data ingestion and transformation as a scalable data solution. Design, develop, implement, and architect Data Engineering pipelines, considering performance & scalability including data storage and processing. Implement advanced data transformations and quality checks to ensure data accuâ€¦",India,data engineer,,Not Specified,[],1,Senior,0,0.0,False
5707160655,Senior Data Engineer,Sureify,"Hyderabad, Telangana",0.0,0.0,"Sr. Data Engineer Sureify drives customer engagement between the customer and their insurance company by incorporating web & mobile apps into the insurance product experience. Our product is controlled by our backend dashboard, so insurers can get the latest iOT data streaming in. The SaaS platform is designed to ensure that insurers never miss opportunities to increase engagement with their existing customer base. We are looking for a Data Engineer with strong expertise in Python and SQL to deâ€¦",India,data engineer,not specified,Not Specified,"['python', 'sql']",2,Senior,0,0.0,False
5702488557,Senior Data Engineer,Straive,"Mumbai, Maharashtra",0.0,0.0,Job Description: Analyse relevant internally and externally sourced data (raw data) to generate BI and Advanced Analytics datasets based on your stakeholdersâ€™ requirements Design data pipelines to curate sourced data into the inhouse data warehouse Design data marts to facilitate dataset consumption out of the inhouse data warehouse by business and IT internal stakeholders Design data model changes that align with the inhouse data warehouse standards Define migration execution activities to movâ€¦,India,data engineer,not specified,Not Specified,[],1,Senior,0,0.0,False
5692783248,"Data Engineer,L3",Costco,"Hyderabad, Telangana",0.0,0.0,"About Costco Wholesale: Costco Wholesale is a multi-billion-dollar global retailer with warehouse club operations in eleven countries. They provide a wide selection of quality merchandise, plus the convenience of specialty departments and exclusive member services, all designed to make shopping a pleasurable experience for their members. About Costco Wholesale India: At Costco Wholesale India, we foster a collaborative space, working to support Costco Wholesale in developing innovative solutionâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5698667999,"Manager, Data Engineering",Mcdonalds In India,"Hyderabad, Telangana",0.0,0.0,"Job Description: Manager, Data Engineering RealTime CDP. Position Summary: We are seeking a Manager, Data Engineering to lead hands-on technical delivery for key components of our RealTime Customer Data Platform (CDP). This role is deeply focused on core data engineering: building scalable streaming pipelines, managing stateful processing, ensuring data quality and reliability, and operating production-grade data systems. Primary Responsibilities: RealTime CDP & Streaming: Architect, build, andâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5704500887,Senior Data Engineer,People Tech Group Inc,"Hyderabad, Telangana",0.0,0.0,"Job Title: Data Engineer (AWS | Redshift | ETL) Location: Hyderabad Experience: 5Years (Work from Office) Role Overview Seeking a Data Engineer with strong SQL and AWS expertise to build scalable ETL pipelines and ensure data quality across systems. Key Responsibilities Develop and maintain ETL pipelines using AWS Glue, Step Functions, and Lambda Write and optimize SQL queries (Redshift preferred) Perform data transformation using Python/Spark Handle large datasets in S3 and Redshift Ensure datâ€¦",India,data engineer,,Not Specified,"['python', 'sql', 'aws', 'spark']",4,Senior,0,0.0,False
5707162030,Data Engineer Manager,Technogen India Pvt. Ltd.,"Hyderabad, Telangana",0.0,0.0,"Role: Delivery Manager-Data Engineering Experience: 12-18 Years Location: Hyderabad What Weâ€™re Looking For: Bachelorâ€™s or Masterâ€™s degree in Computer Science, Data Engineering, Information Systems, or a related technical field. 12 years of experience with data platforms, cloud services (e.g., GCP, AWS, Azure) and big data technologies 5 years leading complex data integration or analytics solution delivery in a cloud environment. Proven leadership in building and managing high-performing, distriâ€¦",India,data engineer,,Master,['aws'],1,Mid,0,0.0,False
5711045044,Backend Data Engineer,Dinoxo,India,0.0,0.0,"We are looking for a seasoned Backend / Data Engineer to join our team in a remote C2H capacity. This role requires deep expertise in IoT, real-time data pipelines, and cloud-native microservices. Requirements: 5 years of backend / data engineering experience. At least 2 years of experience with IoT or real-time data pipelines in a production environment. Key Responsibilities: Design and maintain real-time IoT data pipelines using Kafka and MQTT. Build, deploy, and monitor microservices on AWS â€¦",India,data engineer,,Not Specified,['aws'],1,Mid,0,0.0,False
5685320429,Gcp Data Engineer,Intuitive.Ai,"Ahmedabad, Gujarat",0.0,0.0,"About us: Intuitive is an innovation-led engineering company delivering business outcomes for 100â€™s of Enterprises globally. With the reputation of being a Tiger Team & a Trusted Partner of enterprise technology leaders, we help solve the most complex Digital Transformation challenges across following Intuitive Superpowers: Modernization & Migration Application & Database Modernization Platform Engineering (IaC/EaC, DevSecOps & SRE) Cloud Native Engineering, Migration to Cloud, VMware Exit FinOâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5709938775,Lead Data Engineer,Coffeebeans,"Bangalore, Karnataka",0.0,0.0,"Founded in the year 2017, CoffeeBeans specialises in offering high end consulting services in technology, product, and processes. We help our clients attain significant improvement in quality of delivery through impactful product launches, process simplification, and help build competencies that drive business outcomes across industries. The company uses new-age technologies to help its clients build superior products and realise better customer value. We also offer data-driven solutions and AIâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5709939479,Senior Data Engineer,Novintix,"Coimbatore, Tamil Nadu",0.0,0.0,"Technical Lead â€“ Data Engineer Experience: 10 Years Location: India / Onsite Ireland We are hiring a Technical Lead â€“ Data Engineer with 10 years of experience in designing and delivering enterprise data solutions. Candidate should have strong hands-on expertise in Azure Data Factory, Azure Databricks, Python, PySpark, and SQL . Key Responsibilities: Design and develop scalable ETL/ELT data pipelines Build data solutions using ADF and Databricks Develop transformation workflows using Python / Pâ€¦",India,data engineer,,Not Specified,"['python', 'sql', 'spark']",3,Senior,0,0.0,False
5691677347,Senior Data Engineer,Eucloid Data Solutions,"Chennai, Tamil Nadu",0.0,0.0,Position: Senior Data Engineer Work location: Chennai Experience needed: 3 Must have experience: AWS / GCP; Lead experience; Python; pyspark; SQL Job Description Eucloid is looking for a Lead Data Engineer to join our Data Platform team supporting various business applications. The ideal candidate will support development of data infrastructure for our clients by participating in activities which may include starting from up- stream and down-stream technology selection to designing and buildingâ€¦,India,data engineer,not specified,Not Specified,"['python', 'sql', 'aws', 'spark']",4,Senior,0,0.0,False
5694150523,Senior Data Engineer,Costco,"Hyderabad, Telangana",0.0,0.0,"Overview: The Sr. Data Engineer is responsible for leading the development of data pipelines and/or data integrations of for Costcos enterprise certified data sets that are used for business-critical data consumption use cases (i.e. Marketing & Ad Technology, Reporting, Data Science/Machine Learning, Data APIs, etc.). The Sr. Data Engineer will partner with product owners, data architects, and data platform teams to strategize, design, build, test, and automate data pipelines that are relied upâ€¦",India,data engineer,not specified,Not Specified,['machine learning'],1,Senior,0,0.0,False
5711044180,Senior Data Engineer,Impetus,India,0.0,0.0,"Location : Bangalore Experience : 6-10 years Description: We are looking for Senior Data Engineer having minimum experience of 6 year in Apache Spark and cloud passionate about technology, motivated for continuous learning and an individual who views every client interaction as an opportunity to create an exceptional customer experience. Qualifications: Must have: Â· BE/B.Tech/MCA/MS-IT/CS/B.Sc/BCA or any other degrees in related fields Â· Expertise and hands-on experience on big data, Python, Pyâ€¦",India,data engineer,,Not Specified,"['python', 'spark']",2,Senior,0,0.0,False
5689759428,Data Engineer With Solix,Brace Infotech Private Ltd,"Hyderabad, Telangana",0.0,0.0,The candidate should have strong data engineering capabilities with experience of working on data migration and archival solutions. Â· Strong working experience with Solix Common Data Platform system Â· Strong understanding of relational databases and SQL. Â· Experience with large-scale data migration and ETL processes. Â· Familiarity with archival or secondary storage platforms. Â· Knowledge of cloud-based storage platforms primarily AWS Â· Understanding of SDLC concepts and Strong analytical and trâ€¦,India,data engineer,not specified,Not Specified,"['sql', 'aws']",2,Mid,0,0.0,False
5710344783,Data Engineer   Genai,Tata Consultancy Services,"Chennai, Tamil Nadu",0.0,0.0,"Role- Data Engineer - GenAI Skills Required- LLM, Langchain, Asynchronous Processing. API Integration, Pyspark, Scala spark, Hive, Kafka, Big Data modeling and architecture, Python/Scala programming and SQL Location-Pan India Year of Experience-10 to 18 years Desired Competencies (Technical/Behavioral Competency) Must-Have GenAI and LLMs expertise Strong programming skills in Python; familiarity with PyTorch, TensorFlow, Scikit-learn, LangChain, HuggingFace Experience with ML frameworks Designiâ€¦",India,data engineer,,Not Specified,"['python', 'sql', 'spark']",3,Mid,0,0.0,False
5703563310,Senior Data Engineer,Sigmoid,"Bangalore, Karnataka",0.0,0.0," Weâ€™re Hiring: Azure Data Engineer (SDE-2)  Location: Bengaluru (Hybrid)  Experience: 3â€“6 Years â³ Joining Preference: Immediate / Early Joiners - 30days only  About Us We are a fast-growing analytics and data engineering organization enabling global enterprises to build modern data platforms on Azure. Our teams specialize in large-scale ETL pipelines, Databricks, PySpark, and cloud data warehousing to power advanced analytics and AI-driven use cases. If you are passionate about coding, problem-â€¦",India,data engineer,,Not Specified,['spark'],1,Senior,0,0.0,False
5709942707,Senior Data Engineer,Quantum Integrators,"Nagpur, Maharashtra",0.0,0.0,"Title: Senior Data Engineer Location: Nagpur, Maharashtra & Hyderabad, Telangana - Onsite office Duration: Fulltime Experience: 6 to 8 years ideally Working Hours: UK time shift Notice Period: Immediate joiners or 15 days max Job Description: The Senior Data Engineer will be responsible for creating a connected data ecosystem that unleashes the power of our streaming data. We gather data, to allow fast feedback loops across territories; combined with our strategic data platform, this data ecosyâ€¦",India,data engineer,,Not Specified,[],1,Senior,0,0.0,False
5697518256,Principal Data Engineer,Straive,"Hyderabad, Telangana",0.0,0.0,"Job Title Senior Data Engineer / Data Architect â€“ eCommerce Marketing Data Platform  Role Summary We are looking for a Senior Individual Contributor (IC) to build and own the end-to-end marketing data foundation for a fast-growing eCommerce business . This role requires a hands-on Data Engineer with strong architectural expertise who can design scalable systems, unify fragmented data sources, and enable accurate performance marketing insights, attribution, and customer analytics . You will playâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5707161329,Data Engineer   Databricks,Tata Consultancy Services,"Hyderabad, Telangana",0.0,0.0,"Greetings from TCS TCS is hiring Data Engineer (Databricks) Location â€“ Any Years of Experience â€“ 4-15 years Job Description Role - Senior Data Engineer â€“ Databricks Required Technical Skill Set Databricks, PySpark, Delta Lake, MLflow, Azure/AWS/GCP, Data Lakehouse architecture, CI/CD, DataOps Desired Competencies Must-Have Expertise in building scalable data pipelines using Databricks and PySpark Experience with Delta Lake and Lakehouse architecture Familiarity with MLflow and model tracking Stâ€¦",India,data engineer,,Not Specified,"['aws', 'spark']",2,Mid,0,0.0,False
5683835120,Azure Data Engineer,Tata Consultancy Services,India,0.0,0.0,"TCS is hiring for Azure Data Engineer Experience Range - 5 to 10 years of experience Location - Chennai/Pune/Hyderabad Education - 15 years of experience Must-Have We are looking for a candidate with 5 years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems, or another quantitative field. They should also have experience using the following software/tools: Experience with big data tools: Azure Databricks ,â€¦",India,data engineer,,Not Specified,[],1,Mid,0,0.0,False
5707958432,Data Engineer Ii,Mcdonalds In India,"Hyderabad, Telangana",0.0,0.0,"About McDonalds: One of the worlds largest employers with locations in more than 100 countries, McDonalds Corporation has corporate opportunities in Hyderabad. Our global offices serve as dynamic innovation and operations hubs, designed to expand McDonald's global talent base and in-house expertise. Our new office in Hyderabad will bring together knowledge across business, technology, analytics, and AI, accelerating our ability to deliver impactful solutions for the business and our customers aâ€¦",India,data engineer,not specified,Not Specified,[],1,Mid,0,0.0,False
5707958429,Senior Data Engineer,Costco,"Hyderabad, Telangana",0.0,0.0,"About Costco Wholesale: Costco Wholesale is a multi-billion-dollar global retailer with warehouse club operations in eleven countries. They provide a wide selection of quality merchandise, plus the convenience of specialty departments and exclusive member services, all designed to make shopping a pleasurable experience for their members. About Costco Wholesale India: At Costco Wholesale India, we foster a collaborative space, working to support Costco Wholesale in developing innovative solutionâ€¦",India,data engineer,not specified,Not Specified,[],1,Senior,0,0.0,False
